"V1","V2","V3"
-2.34242304170746,-1.71429449552516,-0.990987480350475
-0.651335002212192,-2.17583284287985,0.269045776171337
0.508211771109905,-0.0862009100081765,1.02873819549455
0.572113788074989,0.255488785254989,-0.0686973440267984
-2.52945177305823,-1.59776097887471,-0.98338859396228
-1.07866214646596,1.19064687565051,-1.30609636267393
0.235074934994458,1.33404540627414,-0.0847293931946117
1.41210831759261,-0.157367546804423,0.906506735480007
-1.58250448078492,-0.250863665184044,-0.714928510049894
4.41668090049751,1.76727515274245,0.772586572718368
-2.25542101867861,0.343240965196651,-1.16530586898613
2.69215887935959,2.29672182828138,1.10306506454294
2.46871803616603,-0.441933544585288,1.05890119851634
-3.55512379160302,-0.324017662862991,-1.29518570959872
-2.65368527859163,-0.557656520842159,-1.0579849478606
0.477141946516881,-0.583110613506101,0.234854178136958
0.373369272487626,-1.79559214784149,0.923801111708123
2.74370054994782,1.50735594168581,1.87384494487834
-2.07678604700884,1.23251186111176,-1.39991194198855
2.82611418336344,-0.242655887283304,0.895872375045016
1.80198419257859,-0.30050962211316,0.994877501941687
-3.05312057852781,0.458824426687277,-1.44875208734856
-0.0951546875383421,-2.10897594327084,1.01008445831683
1.56824245267713,1.40844849679871,0.380623042938001
-0.485453627877072,-0.292403950733957,-0.725950754061386
-1.07312379985145,-0.61002987209686,-1.00823545155119
2.60436633094177,0.372249194514043,0.940314544365288
0.462916029094027,-1.07576127274844,1.30741018707615
0.0772040455936636,0.361673083363072,0.278793579583975
1.93269402259873,2.05407661193062,0.963326497427486
-0.512358114741246,-0.048678473907039,0.484589024529844
-0.176390785551321,1.07988442606823,-0.770474407572909
-0.139863503513178,0.0256962383162279,0.813699837890567
-0.78389718593197,-0.824087526085177,-0.679901517951406
-1.92970357273909,-1.32902179177209,-0.519495233590735
-1.2826873986292,-0.362650829322463,-0.801544793501256
0.570633291301226,-0.191272116013785,1.16098679345625
1.65073717762504,0.304030384020388,0.0883779132917177
0.500649567081046,-0.101479901492773,-1.16345609287684
-1.63767385459054,1.17998843785803,-1.30527304236352
1.02570959655279,-0.410106985988265,0.367266746603945
2.96371731928794,0.395990223195023,1.43947732237381
-0.0921614150222443,-0.994014080755595,-0.172156772121282
-0.608252693778765,-0.0317037560602509,-0.303573744532571
-1.00666722561972,-1.47766912264323,0.101495935168004
-1.49156840931484,0.0205315436275027,-0.185983008323255
0.876913697322997,-0.467987072807916,0.884730957333393
2.84063023451498,-1.16923746111434,1.65573766065662
-0.569915591563052,1.89010261165843,-1.54666012472842
0.443756619552925,0.226696486931063,-0.339456432157688
1.64742013466853,0.689217828385232,0.433388263637416
3.14030283575585,0.0842050259493022,1.24570291137929
-1.33850521233953,0.04424493827812,-0.850688262880355
-3.56327882696312,-0.228636300550744,-1.40240991597196
0.556866635318583,0.436875262908699,1.32765025802903
1.45823029625441,0.73382767917352,0.211297354934956
-1.93072147009656,0.266840078718435,-2.00670937412923
0.533831843061049,-0.345854009564417,0.22530803938987
-3.60427382293629,-0.527456036693523,-0.673550159838243
-1.28203454465591,0.86413314735295,-0.410867654823325
-3.42575912498974,-0.257440323563042,-1.54922925423312
1.49332384174996,1.91997826755371,0.263667131007504
2.61411640853766,0.206649375369464,1.28928179433745
0.0274621541633595,-1.23510792897101,0.764074175480566
-1.53261544574311,-0.095797587401507,-1.46037099793449
1.24346566297122,1.03860795620438,0.483313328473413
-1.22134179947125,0.153236702475309,-0.816355934384587
2.96647089889504,0.648769463699292,1.90809267569984
0.253277015529702,-0.589551076949578,0.27723601046814
3.4761818325145,-1.37562297132947,2.02006777077027
-2.07525432485747,-0.94891431634133,-1.22733027307587
-1.65131617879934,-0.234294255180117,-0.947807710137364
-0.875280614470394,1.66136678538944,-0.555588152150093
-0.296138065284126,-2.23158752830433,0.302372594966697
-1.63538783173685,-0.156685953542115,-0.201472328270847
3.00819694080252,1.35653930868141,0.633972171726337
-1.67859303839889,-0.0413538041842689,-0.859358438375771
-1.65764878157156,-0.524869383573411,-1.02888056607103
0.708855549286896,-0.641771247515524,1.23168071474646
0.257984900871874,1.3478485174827,-0.527364713043486
-0.51591792854157,-0.677991249613811,0.337853673902743
-0.539214491381683,0.517468034915795,-0.494968011513276
-1.69054852994605,-0.778943409359997,-0.65408188925679
-2.07997772527419,-0.231500872179164,-0.229082492421888
2.95012448914518,-1.95211222229437,1.64386156237664
0.694237363017738,-0.749370949803294,-0.146511106407321
-0.736230478393084,-1.1314968221449,-0.859418094642172
2.63609197772764,2.5683893380511,1.52542981780723
-0.532144946487937,0.156261718953709,0.634746282951055
-1.94127472044096,0.27288608141027,-0.885971225784761
3.61080088421023,0.542158014085943,1.24880740541097
-0.784647283785771,-0.125454815173317,-0.518920442684382
-0.0128165344900105,0.77277603920085,0.0202317098120404
-1.84267618409031,0.717431377108178,-0.856835264642287
0.588520326587329,-1.49463421087936,-0.156188255112043
-2.32418495379296,1.49330317591772,-1.64545045729733
-2.57031329591052,-0.314261663966412,-0.88066520028119
1.2485239779625,-0.00899528892766018,0.645827732173093
0.586882497159463,-0.399429082983653,0.228942673140242
3.25476555672496,0.823516807682367,1.04239158246943
-0.880511039102033,0.496886964443774,-0.926530706406591
